"Source:","http://www.lib.berkeley.edu/MRC/sanfranmovies.html"
"

San Francisco and the Bay Area in the Movies
"Petulia (1968)","Directed by Richard Lester. Cast: Cast: Julie Christie, George C. Scott, Richard Chamberlain. A film about two people trying to get through to each other. Rich, San Franciscan wife Petulia, propositions Dr. Archie the first time they meet, even though her husband is within view. Then she shows up at his apartment with a stolen pawnshop tuba. ""A kook"" says Archie, but she gets under his skin, more than he cares to admit. See Ѭ href=""http://www.imdb.com/title/tt0063426/locations"">IMDB locations for more informationЖ. 105 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1013"">DVD X1013Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3026"">vhs 999:3026Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0063426/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Pirates of Silicon Valley (1999)","Directed by Martyn Burke Cast: Noah Wyle, Anthony Michael Hall, Joey Slotnick, John DiMaggio, Josh Hopkins. This film is a semi-humorous docudrama about the men who pioneered an industry that literally transformed the entire world: Apple Computer founders Steve Jobs and Steve Wozniak and Microsoft's Bill Gates and Steve Ballmer. Looks at their struggles during college, the founding of their companies, and the ingenious actions they took to build up their global corporate personal computer empires. Based on the book: Fire in the Valley by Paul Freiberger and Michael Swaine. 96 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X38"">DVD X38Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0168122/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Play It Again Sam (1972)","Directed by Woody Allen. Cast: Woody Allen, Diane Keaton, Tony Roberts, Jerry Lacy, Susan Anspach. Follows the romantic trials and life of a San Francisco movie buff and film critic (for Film Quarterly), Allan Felix (Woody Allen). He is neurotic, shy, fanatical about films, and obsessed over the film Casablanca (1942). He tries to model his behavior after the personality of its tough guy actor Humphrey Bogart. The tagline on film posters declared: ""It's still the same old story, a fight for love and glory."" Another stated: ""By day, he is Woody Allen...but when night falls and the moon rises, Humphrey Bogart Strikes Again."" 85 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1770"">DVD 1770Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:808"">vhs 999:808Ж","â€¢149;Ѭ href=""http://us.imdb.com/Title?0069097"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Portrait In Black (1948)","Directed by Michael Gordon. Cast: Lana Turner, Anthony Quinn, Sandra Dee, John Saxon, Lloyd Nolan, Anna May Wong. In this glamorous and provocative murder mystery set in San Francisco's affluent Nob Hill, an unhappy wife is eager to speed up the eventual death of her tyrannical, paralyzed shipping magnate husband. Conveniently, her lover also happens to be her husband's doctor and the two conspire to fatally poison him. 113 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1233"">vhs 999:1233Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0054197/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Princess of Nebraska(2007)","Directed by Wayne Wang. Cast: Ling Li, Brian Danforth, Pamelyn Chee, Patrice Binaisa. An 18-year-old Chinese woman thinks twice about aborting her baby when she travels from Nebraska to the streets of San Francisco to confront her lover's male friend. Based on the short story by Yiyun Li. Bonus features: interview with Yiyun Li, Sasha video diaries, ""Ling and Yan Yan""- a day in the life of young Chinese women, photo gallery. 80 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4934"">DVD X4934Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt1092411/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Psych-out (1968)","Directed by Roger Corman. Cast: Susan Strasberg, Dean Stockwell, Jack Nicholson, Bruce Dern, Adam Roarke, Max Julien, Strawberry Alarm Clock and the Seeds. Jenny, a 17-year old deaf runaway in search of her brother, stumbles upon and becomes involved with a group of hippies in Haight-Asbury. They invite Jenny to their large home where she is given her first introduction to communal living. Special features (Side A): ""Love and Haight"" featurette ; original theatrical trailer. (Side B): Audio commentary, Roger Corman ; ""Tune in, trip out"" featurette ; psychedelic film effects ; psychedelic light box, American Cinematographer article ; original theatrical trailer. 79 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1838"">DVD 1838Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0063469/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Pursuit of Happyness (2006)","Directed by Gabriele Muccino. Cast: Will Smith, Jaden Christopher Syre Smith, Thandie Newton, Brian Howe, James Karen, Dan Castellaneta, Kurt Fuller, Takayo Fischer. In 1981, Chris Gardner was a struggling salesman in San Francisco. His wife worked double shifts to support the family including their young son, Christopher. In the face of this difficult life, Chris has the desperate inspiration to try for a stockbroker internship where one in twenty has a chance of a lucrative full time career. Even when his wife leaves him because of this choice, Chris clings to this dream. The odds become more daunting by the day. Together, father and son struggle through homelessness, jail time, tax seizure and the overall punishing despair in a quest that would make Gardner a respected millionaire. Based on a true story, the special features include an interview with the real Chris Gardner. Based on the autiobiography by Chris Gardner. Special features: Making pursuit: an Italian take on the American dream; Father and son: on screen and off; The man behind the movie: a conversation with Chris Gardner; Inside the Rubik's Cube; ""I can"" song; director's commentary. 149 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7355"">DVD 7355Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0454921/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Rock (1996)","Directed by Michael Bay. Cast: Sean Connery, Nicolas Cage, Ed Harris, Michael Biehn, William Forsythe. A retired U.S. Marine general seizes a stockpile of chemical weapons and takes over Alcatraz with 81 tourists as hostages. His demand: restitution to families of soldiers who died in covert operations. A Navy SEAL team with support from an FBI chemical warfare expert and a former Alcatraz escapee team up to penetrate the terrorists' defenses on the island and neutralize the threat before time runs out. 136 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2241"">DVD 2241Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0117500/"">Credits and information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Romeo Must Die(2000)","Director, W.S. Van Dyke. Cast: Jet Li, Aaliyah, Isaiah Washington, Russell Wong, DMX, Delroy Lindo. In this modern day Romeo and Juliet, gravity-warping martial arts, cool visual effects and an all-star music track combine in a revved-up action movie. Rough-and-ready Han shares an attraction with Trish O' Day (Aaliyah) even though their families are rivals in a fierce Oakland turf battle. The two also share plenty of danger as they try to find the real cause of the blood feud. 115 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6141"">DVD 6141Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0165929/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"San Francisco (1936)","Director, W.S. Van Dyke. Cast: Clark Gable, Jeanette MacDonald, Spencer Tracy, Jack Holt, Jessie Ralph, Ted Healy. Blackie Norton is proprietor of the Paradise Saloon on the infamous Barbary Coast of San Francisco. Into his den of high-flying low life walks Mary Blake looking to pursue a singing career. Norton hires her, but soon their professional relationship develops into something far warmer. Just when their emotions reach a fever pitch the whole of San Francisco comes down about their heads in the earthquake of 1906. 115 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5729"">DVD 5729Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0443706/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Secrets of Wu Sin. (1932)","A crime drama in which a suicidal writer is given a fresh start by a newspaper editor who assigns her a story that takes her into the heart of San Francisco's Chinatown to investigate a smuggling ring involving the illegal immigration of Chinese workers. 61 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1256"">vhs 999:1256Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0023446/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Shadow of Chinatown (1936)","Director, Bob Hill. Cast: Bela Lugosi ; Herman Brix, Joan Barclay, Luana Walters, Maurice Liu. In San Francisco's Chinatown a mad scientist, Victor Poten (Bela Lugosi), commandeers a gang of ruthless thugs and is in cahoots with the evil Sonya Rokoff, a stunning Eurasian beauty who instigates all sorts of heinous acts in her determination to ruin her competition, the merchants of Chinatown. Poten and Sonya are pitted against intrepid reporter, Joan Whiting and her stalwart hero, Martin Andrews, who faithfully rushes to rescue her when her aggressive and inquisitive nature lands her in the hottest of water. Fifteen episodes, approximately 18 minutes each. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+612"">DVD 612Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1249"">vhs 999:1249Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0028241/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Sister Act (1992)","Directed by Emile Ardolino. Cast: Whoopi Goldberg, Maggie Smith, Kathy Najimy, Wendy Makkena, Mary Wickes, Harvey Keitel, Bill Nunn. In this comedy a sassy, low-rent lounge singer is forced to hide out from the mob in the last place on earth anyone would look for her -- in a convent in San Francisco. While there she turns the convent choir into a ""soulful chorus of swingin' sisters"" complete with a Motown repertoire. The sudden celebrity of the choir however jeopardizes her hidden identity. The church in which Whoopi Goldberg takes refuge is St. Paul's Catholic Church, located at Valley and Church Streets in Noe Valley, an upper middle class neighborhood of San Francisco. The storefronts on the opposite side of the street were converted to give the area a ghetto look. 100 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3219"">vhs 999:3219Ж","â€¢149;Ѭ href=""http://us.imdb.com/Title?0105417"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Son of the gods (1930)","Director, Frank Lloyd. Cast: Richard Barthelmess, Constance Bennett, Dorothy Mathews, Barbara Leonard, James Eagle, Frank Albertson, Mildred Van Dorn, King Hoo Chang, Geneva Mitchell, E. Alyn Warren, Ivan Christie, Anders Randolf. Sam Lee, reared by a wealthy Chinese merchant in San Francisco's Chinatown, is tolerated in college only because of his money. Determined to prove himself, he works his way to the Riviera, where he meets Allana, a sophisticated American girl. She falls hopelessly in love with him and refuses to hear anything of his past or background; however, when she learns he is Chinese, she denounces him. Sam returns home, heartbroken, to see his dying father. Through Eileen, his dearest friend, he learns that he was orphaned by white parents. The repentant Allana returns to the United States, and the lovers are happily reunited. Based on: Son of the gods / Rex Beach. 90 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6459"">DVD X6459Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0021400/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Star Trek IV: The Voyage Home (1986)","Directed by Leonard Nimoy. Cast:William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Catherine Hicks. A mysterious alien power is threatening Earth in the 23rd century by evaporating oceans and destroying the atmosphere. Kirk and his crew must time travel back to 1986 San Francisco where they encounter the alien life of punk, pizza, and exact-change busses while trying to capture two almost-extinct humpback whales to take back with them. See: Ѭ href=""http://www.movie-locations.com/movies/s/stiv.html"">World Guide to Movie Locations for more information.Ж 119 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X501"">DVD X501Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0092007"">Credits and other information from the Internet Movie DatabaseЖ
Ѭ href=""http://www.lib.berkeley.edu/MRC/scifibib.html#trek"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"The Strawberry Statement (1970)","Directed by Stuart Hagmann; featuring Bruce Davison, Kim Darby, James Coco, Bud Cort, Bob Balaban. Simon's interest in the campus strike is strengthened by his attraction to Linda, one of the demonstrators occupying the university president's office. Captures the feelings of the campus rebellion that shook America in the late 1960's with terrific 60s North Beach and San Francisco neighborhood scenes throughout. 109 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2551"">DVD 2551Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0066415/"">Credits and other information from the Internet Movie DatabaseЖ
Reviews and articles:

â€¢149;Bodroghkozy, Aniko. ""Reel Revolutionaries: An Examination of Hollywood's Cycle of 1960s Youth Rebellion Films."" Cinema Journal - 41, Number 3, Spring 2002, pp. 38-58 Ѭ href=""http://muse.jhu.edu/journals/cinema_journal/v041/41.3bodroghkozy.pdf"">Full-text of this article / review is available:UC Berkeley users onlyЖ
â€¢149;Farber, Stephen. ""Movies from behind the Barricades."" Film Quarterly, Vol. 24, No. 2 (Winter, 1970-1971), pp. 24-33 Ѭ href=""http://www.jstor.org/sici?sici=0015-1386(197024%2F197124)24%3A2%3C24%3AMFBTB%3E2.0.CO%3B2-M"">Full-text of this article / review is available:UC Berkeley users onlyЖ
â€¢149;Lovett, Christopher. ""The Sixties."" In: The Columbia companion to American history on film : how the movies have portrayed the American past / edited by Peter C. Rollins. New York : Columbia University Press, c2003. (Media Center PN1995.9.U64.C65 2003; Doe Refe PN1995.9.U64.C65 2003; Moffitt PN1995.9.U64.C65 2003; PFA PN1995.9.U64.C65 2003)
â€¢149;White, Mimi. ""Movies and the Movement."" In: American cinema of the 1970s : themes and variations / edited by Lester D. Friedman. New Brunswick, N.J. : Rutgers University Press, c2007. (Main Stack PN1993.5.U6.A8577 2007)
â€¢149;Umphlett, Wiley Lee. ""Reactions, Rebellions, and Reminiscences: The 1960s and 1970s."" In: The movies go to college : Hollywood and the world of the college-life film Rutherford [N.J.] : Fairleigh Dickinson University Press ; London : Associated University Presses, c1984. (MAIN: PN1995.9.C543 U46 1984; MOFF: PN1995.9.C543 U46 1984)

","San Francisco and the Bay Area in the Movies"
"The Subterraneans (1960)","Directed by Ranald MacDougall. Cast: Leslie Caron, George Peppard, Janice Rule, Roddy McDowall, Jim Hutton, Arte Johnson, Gerry Mulligan. A disillusioned writer explores the subterranean depths of San Francisco's North Beach district circa 1959 looking for anybody who will share his jaded perspective on life and finds romance amongst the Beatniks. Bonus features: theatrical trailers, 1950s newsreels. Loosely based on the novel by Jack Kerouac. 89 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2552"">DVD 2552Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0054351/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Sucker Free City (TV, 2004)","Directed by Spike Lee. Cast: Ben Crowley, Ken Lueng, Anthony Mackie, Darris Love, Laura Allen, John Savage, Kathy Baker. Racial tension erupts and emotions collide when three young men from different ethnic backgrounds perpetrate low-level crimes that eventually infringe upon each other's neighborhoods. A riveting look at the gang culture of San Francisco. 113 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5119"">DVD 5119Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0373280/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Sudden Fear (TV, 2004)","Directed by David Miller. Cast: Joan Crawford, Jack Palance, Gloria Grahame, Bruce Bennett, Virginia Huston, Touch Conners. Myra Hudson (Joan Crawford) is a successful Broadway playwright who rejects Lester Blaine (Jack Palance) as the lead in her new play. Later, she meets Lester on a train bound for San Francisco, is swept off her feet, and, after a brief courtship, marries him. When Lester learns Myra is writing her will and plans to leave the bulk of her fortune to a foundation, he plots her murder in cahoots with Irene Neves (Gloria Grahame), an old girlfriend hiding in the wings. Myra discovers their plans and concocts a diabolical scheme to kill Lester and place the blame on Irene. Lester learns of Myra's intention and accidentally kills Irene and himself in an attempt on Myra's life. Myra hears the two pronounced dead and breathes a sigh of relief. See: Ѭ href=""http://www.movie-locations.com/filmarchive/s/suddenfear.html"">World Guide to Movie Locations for more information.Ж 113 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+680"">DVD 680Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0045205/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Tales of the City (TV, 1994)","Cast: Olympia Dukakis, Donald Moffat, Laura Linney, Marcus D'Amico, William Campbell, Thomas Gibson, Paul Gross, Barbara Garrick, Chloe Webb. In this chronicle of San Francisco in the 1970s, the carefree chaos revolves around the funky old apartment house at 28 Barbary Lane where landlady Anna Madrigal welcomes tenants by taping homegrown joints to their doors and presides over their lives with an almost maternal affection. Based on the novel by Armistead Maupin. 300 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X22"">DVD X22Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0106148/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"[More] Tales of the City (TV, 1998)","Cast: Olympia Dukakis, Laura Linney, Colin Ferguson, William Campbell, Barbara Garrick, Pual Hopkins, Nina Siemaszko, Jackie Burroughs, Whip Hubley, Diana LeBlanc, Franoise Robertson, Domini Blythe, Swoosie Kurtz, Thomas Gibson. Brought to life is San Francisco in the 1970's. The quirky lovelorn tenants of 28 Barbary Lane are following their fortunes and follies under the watchful eye of their maternal landlady. Intersecting lives, gleeful coincidences and innocent raunch are all part of the fun. Special features: Running commentary by Armistead Maupin, Olympia Dukakis, Barbara Garrick and Laura Linney; deleted scenes, behind the scenes rehearsal and filming footage, production and props photo gallery, From the page, the 28 Barbary Lane set, cast and production bios. 290 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X23"">DVD X23Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0120574/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"[Further] Tales of the City (TV, 2001)","Cast: Laura Linney, Olympia Dukakis, Billy Campbell, Barbara Garrick, Jackie Burroughs, Mary Kay Place, Bruce McCulloch, Diana Leblanc. Originally broadcast on Showtime in 2001. An apartment house in San Francisco during the 1970s is the setting for all kinds of human interplay, at a time ""when our hearts were young, and our mood rings were blue."" Special features: in-depth interviews, selected scenes with commentary, behind-the-scenes footage, alternate scenes, trailers, styles from the 70s & 80s. 323 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X24"">DVD X24Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0245625/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"THX-1138 (1970)","Directed by George Lucas. Cast: Donald Pleasence, Robert Duvall, Don Pedro Colley, Maggie McOmie, Ian Wolfe, Sid Haig, Marshall Efron, John Pearce, Johnny Weissmuller, Jr., Robert Feero, Irene Forrest, Claudette Bessing. In the 25th century high-tech computerized world where men and women work in a drug-soothed stupor with no names, identities, hardships and memories of the birthrights they have foresaken, two workers pass up their daily drug requirements and experience sexual desire. They begin to feel, want, and think, and the machines close in to stop them. Notable as George Lucas' first film. The claustrophobic underground environment is the (uncompleted) tunnel system of the San Francisco Bay Area Rapid Transit system (BART). Other locations include the Lawrence Hall of Science, 1 Centennial Drive, in the hills above the main University of California campus at Berkeley. See: Ѭ href=""http://www.movie-locations.com/movies/t/thx1138.html"">World Guide to Movie Locations for more information.Ж 86 min.  (Director's Cut)","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2966"">DVD 2966Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0066434/"">Credits and other information from the Internet Movie DatabaseЖ
Reviews and articles:

â€¢149;Clapp, James A. . """"It was the city killed the beast:"" nature, technophobia, and the cinema of the urban future."""" Journal of urban technology 2003 Dec., v.10, n.3, p.1-18,
â€¢149; Cormier, Raymond. ""The Closed Society and Its Friends: Plato's Republic and Lucas's THX-1138."" Literature/ Film Quarterly, vol. 18 no. 3. 1990. pp: 193-197.
â€¢149; Telotte, J.P. ""The Problem of the Real and THX 1138."" Film Criticism v24, n3 (Spring, 2000):45.Ѭ href=""http://vnweb.hwwilsonweb.com/hww/jumpstart.jhtml?recid=0bc05f7a67b1790ebc41f925fefecb18183a82e3981f2469b89db362ef0fb1e86472c08965681ce3&fmt=H"">Full-text of this article / review is available:UC users onlyЖ
â€¢149; Telotte, J.P. ""The Science Fiction Film as Fantastic Text: THX 1138."" In: Science fiction film Cambridge; New York: Cambridge University Press, 2001. (Main PN1995.9.S26 T45 2001)

","San Francisco and the Bay Area in the Movies"
"The Time of Your Life (1974)","Directed by H.C. Potter. Cast: James Cagney, Marlene Ammes, William Bendix, James Barton, Wayne Morris, Jeanne Cagney, Broderick Crawford, Gladys Blake, Ward Bond. The scene is a rundown San Francisco waterfront bar, populated by a group of lovable eccentrics. Joe (James Cagney), a philosophical souse, encourages all around him to indulge in their wildest dreams. Based on a play by William Saroyan. 109 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1928"">DVD X1928Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0040884/"">Credits and other information from the Internet Movie DatabaseЖ

","San Francisco and the Bay Area in the Movies"
"The Towering Inferno (1974)","Directed by Jack Sher. Cast: Steve McQueen, Paul Newman, William Holden, Faye Dunaway, Fred Astaire, Susan Blakely, Richard Chamberlain, Jennifer Jones, O.J. Simpson, Robert Vaughn, Robert Wagner. Elevators turn into crematoria, rooms explode into a living hell, and one by one, avenues of escape disappear. The celebrated opening of the world's tallest skyscraper, the 138-story Glass Tower in the heart of San Francisco, turns into horrifying disaster as a holocaust leaps up and traps hundreds. A fireman and the building's architect lead the rescue efforts, but the protechnics remain the center of attraction. See Ѭ href=""http://www.imdb.com/title/tt0072308/locations"">IMDB locations for more informationЖ. 165 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1068"">DVD X1068Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0072308/"">Credits and other information from the Internet Movie DatabaseЖ

Reviews and articles:
â€¢149;Kaplan, F. ""Riches from ruin."" Jump Cut nr 6 (Mar-Apr 1975); p.3-4

","San Francisco and the Bay Area in the Movies"
"Vertigo (1958)","Directed by Alfred Hitchcock. Cast: James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore, Henry Jones. Scottie Ferguson, a San Francisco police detective is forced to retire when a freak accident gives him a severe case of acrophobia. Ferguson is hired by a rich shipbuilder to follow his wife who is behaving suspiciously and might be planning suicide. He falls in love with her, she is later murdered and Ferguson becomes demonic in his desire to re-create her in another woman. The apartment of Stewart's character is at 900 Lombard Street, known as the most crooked street in the world. The Mission Dolores and the Palace of the Legion of Honor are important backdrops in the film. Novak's character leaps into the bay from Fort Point, beneath the Golden Gate Bridge. See: Ѭ href=""http://www.movie-locations.com/movies/v/vertigo_1.html"">World Guide to Movie Locations for more information.Ж Special features: ""Obsessed with Vertigo, new life for Hitchcock's masterpiece"" restoration feature ; commentary by assoc. producer Herbert Coleman, restoration team Robert A. Harris and James C. Katz ; production notes ; talent bios. ; film highlights ; theatrical trailer. 128 min. ; ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1034"">DVD 1034Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2"">DVD 2Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:38"">vhs 999:38Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0052357/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/hitchcockbib.html#vertigo"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"A View to Kill (UK | USA, 1985)","Directed by John Glen. Cast: Roger Moore, Tanya Roberts, Grace Jones, Patrick Macnee, Chistopher Walken. James Bond has one more mission. Bond returns from his travels in the USSR with a computer chip. This chip is capable of withstanding a nuclear electromagnetic pulse that would otherwise destroy a normal chip. The chip was created by Zorin Industries, and Bond heads off to investigate its owner, Max Zorin. Zorin may only seem like a innocent guilty man, but is really planning to set off an earthquake in San Andreas which will wipe out all of Silicon Valley. As well as Zorin, Bond must also tackle May Day and equally menacing companion of Zorin, whilst dragging Stacy Sutton along for the ride. Based on the novel by Ian Fleming. 50 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1921"">vhs 999:1921Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0090264/"">Credits and other information from the Internet Movie DatabaseЖ","San Francisco and the Bay Area in the Movies"
"Virgin Machine (Die Jungfrauenmaschine) (USA / West Germany, 1988)","Written and directed by Monika Treut. Cast: Ina Blum, Marcelo Uriona, Gad Klein, Peter Kern, Dominique Gaspar, Susie Sexpert, Shelly Mars. Initially intending to write a story, a young journalist researches and tries to find romantic love in Hamburg. When her attempts seem fruitless, she tries her luck in San Francisco, where the search becomes more personal. There she is introduced to San Francisco's lesbian scene, discovers her own sexuality, and remains convinced, despite a minor setback, that romantic love can be found. 86 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1866"">DVD 1866Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1295"">vhs 999:1295Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0095417/"">Credits and other information from the Internet Movie DatabaseЖ
Ѭ href=""http://www.lib.berkeley.edu/MRC/GayBib.html#virgin"">See separate bibliography of reviews and articles about this filmЖ
","San Francisco and the Bay Area in the Movies"
"West is West (1987)","Directed by David Rathod. Cast: Ashutosh Gowariker, Heidi Carpenter, Pearl Padamsee, Rex Delgado, Bernie Segal. Handsome and broke, Vikram arrives from Bombay to find his college plans have fallen through. Exploring exotic San Francisco, he discovers and falls for Sue, a feisty bohemian artist who works at a local movie theater. With his visa running out, Vikram resorts to desperate measures--including a hilariously bungled burglary and an impromptu curbside wedding. It all ends happily with a fairy tale dance number right out of an Indian musical [description from distributor's catalog]. 50 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1921"">vhs 999:1921Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0094314/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"Woman on Top (2000)","Director, Fina Torres. Cast: Penelope Cruz, Murilo Benicio, Harold Perrineau, Jr., Mark Feuerstein. Isabella is a gorgeous chef who melts the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and move to San Francisco, she discovers the perfect recipe for coming out on top, her own hit cooking show. But then her ex-husband comes to town, shaking her world again. 108 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X39"">DVD X39Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0206420/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
"The Woman on the Run(1950)","Directed by Norman Foster. Cast: Ann Sheridan, Dennis O'Keefe, Robert Keith, Ross Elliott, Frank Jenks, John Qualen, Victor Sen Yung. Frank Johnson flees police after becoming an eyewitness to murder. He is pursued around scenic San Francisco by his wife, a reporter, the police, and... the real murderer. 77 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6137"">DVD X6137Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0043142/"">Credits and other information from the Internet Movie DatabaseЖ
","San Francisco and the Bay Area in the Movies"
